waktu,brand,tipe,sale
2023-02-01,HONDA,BR-V Prestige-HS,461
2023-03-01,HONDA,BR-V Prestige-HS,445
2023-04-01,HONDA,BR-V Prestige-HS,138
2023-05-01,HONDA,BR-V Prestige-HS,379
2023-06-01,HONDA,BR-V Prestige-HS,947
2023-07-01,HONDA,BR-V Prestige-HS,414
2023-08-01,HONDA,BR-V Prestige-HS,314
2023-09-01,HONDA,BR-V Prestige-HS,465
2023-10-01,HONDA,BR-V Prestige-HS,246
2023-11-01,HONDA,BR-V Prestige-HS,323
2023-12-01,HONDA,BR-V Prestige-HS,247
2023-01-01,HYUNDAI,Grand i10,0
2023-02-01,HYUNDAI,Grand i10,0
2023-03-01,HYUNDAI,Grand i10,0
2023-04-01,HYUNDAI,Grand i10,0
2023-05-01,HYUNDAI,Grand i10,0
2023-06-01,HYUNDAI,Grand i10,0
2023-07-01,HYUNDAI,Grand i10,0
2023-08-01,HYUNDAI,Grand i10,0
2023-09-01,HYUNDAI,Grand i10,0
2023-10-01,HYUNDAI,Grand i10,0
2023-11-01,HYUNDAI,Grand i10,0
2023-12-01,HYUNDAI,Grand i10,0
2023-01-01,HYUNDAI,Creta Trend 1.5 MT,4
2023-02-01,HYUNDAI,Creta Trend 1.5 MT,8
2023-03-01,HYUNDAI,Creta Trend 1.5 MT,14
2023-04-01,HYUNDAI,Creta Trend 1.5 MT,2
2023-05-01,HYUNDAI,Creta Trend 1.5 MT,2
2023-06-01,HYUNDAI,Creta Trend 1.5 MT,0
2023-07-01,HYUNDAI,Creta Trend 1.5 MT,0
2023-08-01,HYUNDAI,Creta Trend 1.5 MT,0
2023-09-01,HYUNDAI,Creta Trend 1.5 MT,0
2023-10-01,HYUNDAI,Creta Trend 1.5 MT,1
2023-11-01,HYUNDAI,Creta Trend 1.5 MT,2
2023-12-01,HYUNDAI,Creta Trend 1.5 MT,2
2023-01-01,HYUNDAI,Creta Trend 1.5 IVT,147
2023-02-01,HYUNDAI,Creta Trend 1.5 IVT,106
2023-03-01,HYUNDAI,Creta Trend 1.5 IVT,129
2023-04-01,HYUNDAI,Creta Trend 1.5 IVT,128
2023-05-01,HYUNDAI,Creta Trend 1.5 IVT,147
2023-06-01,HYUNDAI,Creta Trend 1.5 IVT,70
2023-07-01,HYUNDAI,Creta Trend 1.5 IVT,61
2023-08-01,HYUNDAI,Creta Trend 1.5 IVT,129
2023-09-01,HYUNDAI,Creta Trend 1.5 IVT,31
2023-10-01,HYUNDAI,Creta Trend 1.5 IVT,98
2023-11-01,HYUNDAI,Creta Trend 1.5 IVT,108
2023-12-01,HYUNDAI,Creta Trend 1.5 IVT,71
2023-01-01,HYUNDAI,Creta Style 1.5 IVT,167
2023-02-01,HYUNDAI,Creta Style 1.5 IVT,112
2023-03-01,HYUNDAI,Creta Style 1.5 IVT,139
2023-04-01,HYUNDAI,Creta Style 1.5 IVT,52
2023-05-01,HYUNDAI,Creta Style 1.5 IVT,86
2023-06-01,HYUNDAI,Creta Style 1.5 IVT,97
2023-07-01,HYUNDAI,Creta Style 1.5 IVT,56
2023-08-01,HYUNDAI,Creta Style 1.5 IVT,65
2023-09-01,HYUNDAI,Creta Style 1.5 IVT,31
2023-10-01,HYUNDAI,Creta Style 1.5 IVT,111
2023-11-01,HYUNDAI,Creta Style 1.5 IVT,99
2023-12-01,HYUNDAI,Creta Style 1.5 IVT,58
2023-01-01,HYUNDAI,Creta Prime 1.5 IVT,323
2023-02-01,HYUNDAI,Creta Prime 1.5 IVT,291
2023-03-01,HYUNDAI,Creta Prime 1.5 IVT,295
2023-04-01,HYUNDAI,Creta Prime 1.5 IVT,107
2023-05-01,HYUNDAI,Creta Prime 1.5 IVT,127
2023-06-01,HYUNDAI,Creta Prime 1.5 IVT,71
2023-07-01,HYUNDAI,Creta Prime 1.5 IVT,102
2023-08-01,HYUNDAI,Creta Prime 1.5 IVT,147
2023-09-01,HYUNDAI,Creta Prime 1.5 IVT,101
2023-10-01,HYUNDAI,Creta Prime 1.5 IVT,187
2023-11-01,HYUNDAI,Creta Prime 1.5 IVT,227
2023-12-01,HYUNDAI,Creta Prime 1.5 IVT,310
2023-01-01,HYUNDAI,Stargazer Active MT,3
2023-02-01,HYUNDAI,Stargazer Active MT,2
2023-03-01,HYUNDAI,Stargazer Active MT,13
2023-04-01,HYUNDAI,Stargazer Active MT,5
2023-05-01,HYUNDAI,Stargazer Active MT,11
2023-06-01,HYUNDAI,Stargazer Active MT,2
2023-07-01,HYUNDAI,Stargazer Active MT,0
2023-08-01,HYUNDAI,Stargazer Active MT,8
2023-09-01,HYUNDAI,Stargazer Active MT,7
2023-10-01,HYUNDAI,Stargazer Active MT,16
2023-11-01,HYUNDAI,Stargazer Active MT,8
2023-12-01,HYUNDAI,Stargazer Active MT,0
2023-01-01,HYUNDAI,Stargazer Active IVT,31
2023-02-01,HYUNDAI,Stargazer Active IVT,25
2023-03-01,HYUNDAI,Stargazer Active IVT,3
2023-04-01,HYUNDAI,Stargazer Active IVT,19
2023-05-01,HYUNDAI,Stargazer Active IVT,42
2023-06-01,HYUNDAI,Stargazer Active IVT,18
2023-07-01,HYUNDAI,Stargazer Active IVT,0
2023-08-01,HYUNDAI,Stargazer Active IVT,17
2023-09-01,HYUNDAI,Stargazer Active IVT,13
2023-10-01,HYUNDAI,Stargazer Active IVT,8
2023-11-01,HYUNDAI,Stargazer Active IVT,49
2023-12-01,HYUNDAI,Stargazer Active IVT,29
2023-01-01,HYUNDAI,Stargazer Trend MT  7 Seat,70
2023-02-01,HYUNDAI,Stargazer Trend MT  7 Seat,137
2023-03-01,HYUNDAI,Stargazer Trend MT  7 Seat,44
2023-04-01,HYUNDAI,Stargazer Trend MT  7 Seat,8
2023-05-01,HYUNDAI,Stargazer Trend MT  7 Seat,23
2023-06-01,HYUNDAI,Stargazer Trend MT  7 Seat,45
2023-07-01,HYUNDAI,Stargazer Trend MT  7 Seat,13
2023-08-01,HYUNDAI,Stargazer Trend MT  7 Seat,20
2023-09-01,HYUNDAI,Stargazer Trend MT  7 Seat,31
2023-10-01,HYUNDAI,Stargazer Trend MT  7 Seat,0
2023-11-01,HYUNDAI,Stargazer Trend MT  7 Seat,18
2023-12-01,HYUNDAI,Stargazer Trend MT  7 Seat,14
2023-01-01,HYUNDAI,Stargazer Trend MT  6 Seat,3
2023-02-01,HYUNDAI,Stargazer Trend MT  6 Seat,14
2023-03-01,HYUNDAI,Stargazer Trend MT  6 Seat,15
2023-04-01,HYUNDAI,Stargazer Trend MT  6 Seat,6
2023-05-01,HYUNDAI,Stargazer Trend MT  6 Seat,3
2023-06-01,HYUNDAI,Stargazer Trend MT  6 Seat,0
2023-07-01,HYUNDAI,Stargazer Trend MT  6 Seat,0
2023-08-01,HYUNDAI,Stargazer Trend MT  6 Seat,1
2023-09-01,HYUNDAI,Stargazer Trend MT  6 Seat,0
2023-10-01,HYUNDAI,Stargazer Trend MT  6 Seat,0
2023-11-01,HYUNDAI,Stargazer Trend MT  6 Seat,0
2023-12-01,HYUNDAI,Stargazer Trend MT  6 Seat,0
2023-01-01,HYUNDAI,Stargazer Trend IVT  6 Seat,28
2023-02-01,HYUNDAI,Stargazer Trend IVT  6 Seat,45
2023-03-01,HYUNDAI,Stargazer Trend IVT  6 Seat,43
2023-04-01,HYUNDAI,Stargazer Trend IVT  6 Seat,21
2023-05-01,HYUNDAI,Stargazer Trend IVT  6 Seat,48
2023-06-01,HYUNDAI,Stargazer Trend IVT  6 Seat,0
2023-07-01,HYUNDAI,Stargazer Trend IVT  6 Seat,0
2023-08-01,HYUNDAI,Stargazer Trend IVT  6 Seat,0
2023-09-01,HYUNDAI,Stargazer Trend IVT  6 Seat,0
2023-10-01,HYUNDAI,Stargazer Trend IVT  6 Seat,0
2023-11-01,HYUNDAI,Stargazer Trend IVT  6 Seat,4
2023-12-01,HYUNDAI,Stargazer Trend IVT  6 Seat,0
2023-01-01,HYUNDAI,Stargazer Style 7 Seat,4
2023-02-01,HYUNDAI,Stargazer Style 7 Seat,22
2023-03-01,HYUNDAI,Stargazer Style 7 Seat,33
2023-04-01,HYUNDAI,Stargazer Style 7 Seat,10
2023-05-01,HYUNDAI,Stargazer Style 7 Seat,33
2023-06-01,HYUNDAI,Stargazer Style 7 Seat,24
2023-07-01,HYUNDAI,Stargazer Style 7 Seat,0
2023-08-01,HYUNDAI,Stargazer Style 7 Seat,0
2023-09-01,HYUNDAI,Stargazer Style 7 Seat,1
2023-10-01,HYUNDAI,Stargazer Style 7 Seat,0
2023-11-01,HYUNDAI,Stargazer Style 7 Seat,3
2023-12-01,HYUNDAI,Stargazer Style 7 Seat,0
2023-01-01,HYUNDAI,Stargazer Style 6 Seat,13
2023-02-01,HYUNDAI,Stargazer Style 6 Seat,14
2023-03-01,HYUNDAI,Stargazer Style 6 Seat,30
2023-04-01,HYUNDAI,Stargazer Style 6 Seat,17
2023-05-01,HYUNDAI,Stargazer Style 6 Seat,27
2023-06-01,HYUNDAI,Stargazer Style 6 Seat,0
2023-07-01,HYUNDAI,Stargazer Style 6 Seat,2
2023-08-01,HYUNDAI,Stargazer Style 6 Seat,0
2023-09-01,HYUNDAI,Stargazer Style 6 Seat,0
2023-10-01,HYUNDAI,Stargazer Style 6 Seat,1
2023-11-01,HYUNDAI,Stargazer Style 6 Seat,1
2023-12-01,HYUNDAI,Stargazer Style 6 Seat,1
2023-01-01,HYUNDAI,Stargazer Prime 7 Seat,479
2023-02-01,HYUNDAI,Stargazer Prime 7 Seat,329
2023-03-01,HYUNDAI,Stargazer Prime 7 Seat,230
2023-04-01,HYUNDAI,Stargazer Prime 7 Seat,133
2023-05-01,HYUNDAI,Stargazer Prime 7 Seat,131
2023-06-01,HYUNDAI,Stargazer Prime 7 Seat,150
2023-07-01,HYUNDAI,Stargazer Prime 7 Seat,56
2023-08-01,HYUNDAI,Stargazer Prime 7 Seat,250
2023-09-01,HYUNDAI,Stargazer Prime 7 Seat,207
2023-10-01,HYUNDAI,Stargazer Prime 7 Seat,151
2023-11-01,HYUNDAI,Stargazer Prime 7 Seat,146
2023-12-01,HYUNDAI,Stargazer Prime 7 Seat,192
2023-01-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,80
2023-02-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,71
2023-03-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,59
2023-04-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,18
2023-05-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,18
2023-06-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,25
2023-07-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,8
2023-08-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,42
2023-09-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,32
2023-10-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,50
2023-11-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,79
2023-12-01,HYUNDAI,Stargazer Prime 7 Seat Two Tone,41
2023-01-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,523
2023-02-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,286
2023-03-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,206
2023-04-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,106
2023-05-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,69
2023-06-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,87
2023-07-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,39
2023-08-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,261
2023-09-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,161
2023-10-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,338
2023-11-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,118
2023-12-01,HYUNDAI,Stargazer Prime 6 Seat Two Tone,203
2023-01-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-02-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-03-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-04-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-05-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-06-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-07-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-08-01,HYUNDAI,Stargazer Essential  MT  7 Seat,1
2023-09-01,HYUNDAI,Stargazer Essential  MT  7 Seat,0
2023-10-01,HYUNDAI,Stargazer Essential  MT  7 Seat,9
2023-11-01,HYUNDAI,Stargazer Essential  MT  7 Seat,6
2023-12-01,HYUNDAI,Stargazer Essential  MT  7 Seat,5
2023-01-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-02-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-03-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-04-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-05-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-06-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-07-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-08-01,HYUNDAI,Stargazer Essential  MT  6 Seat,1
2023-09-01,HYUNDAI,Stargazer Essential  MT  6 Seat,0
2023-10-01,HYUNDAI,Stargazer Essential  MT  6 Seat,1
2023-11-01,HYUNDAI,Stargazer Essential  MT  6 Seat,4
2023-12-01,HYUNDAI,Stargazer Essential  MT  6 Seat,7
2023-01-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,0
2023-02-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,0
2023-03-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,0
2023-04-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,0
2023-05-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,0
2023-06-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,0
2023-07-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,32
2023-08-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,81
2023-09-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,57
2023-10-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,38
2023-11-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,39
2023-12-01,HYUNDAI,Stargazer Essential  IVT  6 Seat,22
2023-01-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-02-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-03-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-04-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-05-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-06-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-07-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-08-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-09-01,HYUNDAI,Stargazer X Style 7 Seat,0
2023-10-01,HYUNDAI,Stargazer X Style 7 Seat,2
2023-11-01,HYUNDAI,Stargazer X Style 7 Seat,3
2023-12-01,HYUNDAI,Stargazer X Style 7 Seat,1
2023-01-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-02-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-03-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-04-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-05-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-06-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-07-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-08-01,HYUNDAI,Stargazer X Style 6 Seat,0
2023-09-01,HYUNDAI,Stargazer X Style 6 Seat,2
2023-10-01,HYUNDAI,Stargazer X Style 6 Seat,2
2023-11-01,HYUNDAI,Stargazer X Style 6 Seat,2
2023-12-01,HYUNDAI,Stargazer X Style 6 Seat,5
2023-01-01,HYUNDAI,Stargazer X Prime 7 Seat,0
2023-02-01,HYUNDAI,Stargazer X Prime 7 Seat,0
2023-03-01,HYUNDAI,Stargazer X Prime 7 Seat,0
2023-04-01,HYUNDAI,Stargazer X Prime 7 Seat,0
2023-05-01,HYUNDAI,Stargazer X Prime 7 Seat,0
2023-06-01,HYUNDAI,Stargazer X Prime 7 Seat,0
2023-07-01,HYUNDAI,Stargazer X Prime 7 Seat,11
2023-08-01,HYUNDAI,Stargazer X Prime 7 Seat,244
2023-09-01,HYUNDAI,Stargazer X Prime 7 Seat,129
2023-10-01,HYUNDAI,Stargazer X Prime 7 Seat,81
2023-11-01,HYUNDAI,Stargazer X Prime 7 Seat,93
2023-12-01,HYUNDAI,Stargazer X Prime 7 Seat,136
2023-01-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-02-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-03-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-04-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-05-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-06-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-07-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,0
2023-08-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,2
2023-09-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,32
2023-10-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,11
2023-11-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,17
2023-12-01,HYUNDAI,Stargazer X Prime 7 Seat Two Tone,24
2023-01-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,0
2023-02-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,0
2023-03-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,0
2023-04-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,0
2023-05-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,0
2023-06-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,0
2023-07-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,1
2023-08-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,28
2023-09-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,123
2023-10-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,52
2023-11-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,44
2023-12-01,HYUNDAI,Stargazer X Prime 6 Seat Two Tone,68
2023-01-01,HYUNDAI,Ioniq5,0
2023-02-01,HYUNDAI,Ioniq5,0
2023-03-01,HYUNDAI,Ioniq5,0
2023-04-01,HYUNDAI,Ioniq5,0
2023-05-01,HYUNDAI,Ioniq5,0
2023-06-01,HYUNDAI,Ioniq5,0
2023-07-01,HYUNDAI,Ioniq5,0
2023-08-01,HYUNDAI,Ioniq5,0
2023-09-01,HYUNDAI,Ioniq5,0
2023-10-01,HYUNDAI,Ioniq5,0
2023-11-01,HYUNDAI,Ioniq5,2
2023-12-01,HYUNDAI,Ioniq5,0
2023-01-01,HYUNDAI,Ioniq5 Prime Reguler,3
2023-02-01,HYUNDAI,Ioniq5 Prime Reguler,7
2023-03-01,HYUNDAI,Ioniq5 Prime Reguler,0
2023-04-01,HYUNDAI,Ioniq5 Prime Reguler,0
2023-05-01,HYUNDAI,Ioniq5 Prime Reguler,5
2023-06-01,HYUNDAI,Ioniq5 Prime Reguler,4
2023-07-01,HYUNDAI,Ioniq5 Prime Reguler,0
2023-08-01,HYUNDAI,Ioniq5 Prime Reguler,1
2023-09-01,HYUNDAI,Ioniq5 Prime Reguler,19
2023-10-01,HYUNDAI,Ioniq5 Prime Reguler,14
2023-11-01,HYUNDAI,Ioniq5 Prime Reguler,1
2023-12-01,HYUNDAI,Ioniq5 Prime Reguler,0
2023-01-01,HYUNDAI,Ioniq5 Signature Reguler,1
2023-02-01,HYUNDAI,Ioniq5 Signature Reguler,59
2023-03-01,HYUNDAI,Ioniq5 Signature Reguler,10
2023-04-01,HYUNDAI,Ioniq5 Signature Reguler,26
2023-05-01,HYUNDAI,Ioniq5 Signature Reguler,27
2023-06-01,HYUNDAI,Ioniq5 Signature Reguler,19
2023-07-01,HYUNDAI,Ioniq5 Signature Reguler,18
2023-08-01,HYUNDAI,Ioniq5 Signature Reguler,24
2023-09-01,HYUNDAI,Ioniq5 Signature Reguler,61
2023-10-01,HYUNDAI,Ioniq5 Signature Reguler,19
2023-11-01,HYUNDAI,Ioniq5 Signature Reguler,15
2023-12-01,HYUNDAI,Ioniq5 Signature Reguler,19
2023-01-01,HYUNDAI,Ioniq5 Signature Extended,194
2023-02-01,HYUNDAI,Ioniq5 Signature Extended,132
2023-03-01,HYUNDAI,Ioniq5 Signature Extended,560
2023-04-01,HYUNDAI,Ioniq5 Signature Extended,625
2023-05-01,HYUNDAI,Ioniq5 Signature Extended,857
2023-06-01,HYUNDAI,Ioniq5 Signature Extended,830
2023-07-01,HYUNDAI,Ioniq5 Signature Extended,222
2023-08-01,HYUNDAI,Ioniq5 Signature Extended,457
2023-09-01,HYUNDAI,Ioniq5 Signature Extended,686
2023-10-01,HYUNDAI,Ioniq5 Signature Extended,609
2023-11-01,HYUNDAI,Ioniq5 Signature Extended,606
2023-12-01,HYUNDAI,Ioniq5 Signature Extended,556
2023-01-01,KIA,Seltos,0
2023-02-01,KIA,Seltos,1
2023-03-01,KIA,Seltos,21
2023-04-01,KIA,Seltos,23
2023-05-01,KIA,Seltos,16
2023-06-01,KIA,Seltos,11
2023-07-01,KIA,Seltos,9
2023-08-01,KIA,Seltos,16
2023-09-01,KIA,Seltos,3
2023-10-01,KIA,Seltos,5
2023-11-01,KIA,Seltos,17
2023-12-01,KIA,Seltos,8
2023-01-01,KIA,Seltos CRDi,0
2023-02-01,KIA,Seltos CRDi,0
2023-03-01,KIA,Seltos CRDi,0
2023-04-01,KIA,Seltos CRDi,0
2023-05-01,KIA,Seltos CRDi,0
2023-06-01,KIA,Seltos CRDi,0
2023-07-01,KIA,Seltos CRDi,0
2023-08-01,KIA,Seltos CRDi,0
2023-09-01,KIA,Seltos CRDi,0
2023-10-01,KIA,Seltos CRDi,0
2023-11-01,KIA,Seltos CRDi,0
2023-12-01,KIA,Seltos CRDi,0
2023-01-01,KIA,Sonet Premiere,0
2023-02-01,KIA,Sonet Premiere,0
2023-03-01,KIA,Sonet Premiere,0
2023-04-01,KIA,Sonet Premiere,0
2023-05-01,KIA,Sonet Premiere,0
2023-06-01,KIA,Sonet Premiere,0
2023-07-01,KIA,Sonet Premiere,0
2023-08-01,KIA,Sonet Premiere,0
2023-09-01,KIA,Sonet Premiere,0
2023-10-01,KIA,Sonet Premiere,0
2023-11-01,KIA,Sonet Premiere,0
2023-12-01,KIA,Sonet Premiere,0
2023-01-01,KIA,Carens,0
2023-02-01,KIA,Carens,0
2023-03-01,KIA,Carens,0
2023-04-01,KIA,Carens,0
2023-05-01,KIA,Carens,0
2023-06-01,KIA,Carens,0
2023-07-01,KIA,Carens,0
2023-08-01,KIA,Carens,1
2023-09-01,KIA,Carens,0
2023-10-01,KIA,Carens,0
2023-11-01,KIA,Carens,0
2023-12-01,KIA,Carens,0
2023-01-01,KIA,Carens,8
2023-02-01,KIA,Carens,21
2023-03-01,KIA,Carens,52
2023-04-01,KIA,Carens,44
2023-05-01,KIA,Carens,38
2023-06-01,KIA,Carens,5
2023-07-01,KIA,Carens,7
2023-08-01,KIA,Carens,66
2023-09-01,KIA,Carens,44
2023-10-01,KIA,Carens,21
2023-11-01,KIA,Carens,23
2023-12-01,KIA,Carens,0
2023-01-01,MAZDA,Mazda 2 GT  AT,7
2023-02-01,MAZDA,Mazda 2 GT  AT,8
2023-03-01,MAZDA,Mazda 2 GT  AT,15
2023-04-01,MAZDA,Mazda 2 GT  AT,5
2023-05-01,MAZDA,Mazda 2 GT  AT,9
2023-06-01,MAZDA,Mazda 2 GT  AT,6
2023-07-01,MAZDA,Mazda 2 GT  AT,5
2023-08-01,MAZDA,Mazda 2 GT  AT,5
2023-09-01,MAZDA,Mazda 2 GT  AT,6
2023-10-01,MAZDA,Mazda 2 GT  AT,3
2023-11-01,MAZDA,Mazda 2 GT  AT,4
2023-12-01,MAZDA,Mazda 2 GT  AT,12
2023-01-01,MORRIS GARAGE,ZS Ignite,0
2023-02-01,MORRIS GARAGE,ZS Ignite,0
2023-03-01,MORRIS GARAGE,ZS Ignite,0
2023-04-01,MORRIS GARAGE,ZS Ignite,0
2023-05-01,MORRIS GARAGE,ZS Ignite,0
2023-06-01,MORRIS GARAGE,ZS Ignite,0
2023-07-01,MORRIS GARAGE,ZS Ignite,0
2023-08-01,MORRIS GARAGE,ZS Ignite,1
2023-09-01,MORRIS GARAGE,ZS Ignite,0
2023-10-01,MORRIS GARAGE,ZS Ignite,0
2023-11-01,MORRIS GARAGE,ZS Ignite,0
2023-12-01,MORRIS GARAGE,ZS Ignite,0
2023-01-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-02-01,MORRIS GARAGE,ZS Activate 1.5L CVT,3
2023-03-01,MORRIS GARAGE,ZS Activate 1.5L CVT,2
2023-04-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-05-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-06-01,MORRIS GARAGE,ZS Activate 1.5L CVT,2
2023-07-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-08-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-09-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-10-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-11-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-12-01,MORRIS GARAGE,ZS Activate 1.5L CVT,0
2023-01-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,0
2023-02-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,2
2023-03-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,1
2023-04-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,1
2023-05-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,0
2023-06-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,0
2023-07-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,0
2023-08-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,5
2023-09-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,2
2023-10-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,1
2023-11-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,0
2023-12-01,MORRIS GARAGE,ZS Ignite 1.5L CVT,2
2023-01-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,8
2023-02-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,39
2023-03-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,64
2023-04-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,14
2023-05-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,21
2023-06-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,9
2023-07-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,23
2023-08-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,48
2023-09-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,48
2023-10-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,13
2023-11-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,23
2023-12-01,MORRIS GARAGE,ZS Magnify 1.5L CVT,60
2023-01-01,MORRIS GARAGE,HS Excite,0
2023-02-01,MORRIS GARAGE,HS Excite,0
2023-03-01,MORRIS GARAGE,HS Excite,0
2023-04-01,MORRIS GARAGE,HS Excite,0
