waktu,brand,tipe,sale
2022-02-01,HINO,R 260,4
2022-03-01,HINO,R 260,10
2022-04-01,HINO,R 260,38
2022-05-01,HINO,R 260,4
2022-06-01,HINO,R 260,54
2022-07-01,HINO,R 260,41
2022-08-01,HINO,R 260,0
2022-09-01,HINO,R 260,0
2022-10-01,HINO,R 260,0
2022-11-01,HINO,R 260,0
2022-12-01,HINO,R 260,0
2022-01-01,HINO,RN 285,10
2022-02-01,HINO,RN 285,0
2022-03-01,HINO,RN 285,0
2022-04-01,HINO,RN 285,0
2022-05-01,HINO,RN 285,0
2022-06-01,HINO,RN 285,2
2022-07-01,HINO,RN 285,15
2022-08-01,HINO,RN 285,2
2022-09-01,HINO,RN 285,4
2022-10-01,HINO,RN 285,2
2022-11-01,HINO,RN 285,0
2022-12-01,HINO,RN 285,0
2022-01-01,HINO,AK240 STD,0
2022-02-01,HINO,AK240 STD,0
2022-03-01,HINO,AK240 STD,0
2022-04-01,HINO,AK240 STD,0
2022-05-01,HINO,AK240 STD,0
2022-06-01,HINO,AK240 STD,1
2022-07-01,HINO,AK240 STD,0
2022-08-01,HINO,AK240 STD,0
2022-09-01,HINO,AK240 STD,0
2022-10-01,HINO,AK240 STD,0
2022-11-01,HINO,AK240 STD,2
2022-12-01,HINO,AK240 STD,9
2022-01-01,HINO,RM280 STD,0
2022-02-01,HINO,RM280 STD,0
2022-03-01,HINO,RM280 STD,0
2022-04-01,HINO,RM280 STD,0
2022-05-01,HINO,RM280 STD,6
2022-06-01,HINO,RM280 STD,4
2022-07-01,HINO,RM280 STD,13
2022-08-01,HINO,RM280 STD,18
2022-09-01,HINO,RM280 STD,18
2022-10-01,HINO,RM280 STD,27
2022-11-01,HINO,RM280 STD,11
2022-12-01,HINO,RM280 STD,43
2022-01-01,HINO,RK280 STD,0
2022-02-01,HINO,RK280 STD,0
2022-03-01,HINO,RK280 STD,0
2022-04-01,HINO,RK280 STD,0
2022-05-01,HINO,RK280 STD,0
2022-06-01,HINO,RK280 STD,0
2022-07-01,HINO,RK280 STD,0
2022-08-01,HINO,RK280 STD,7
2022-09-01,HINO,RK280 STD,11
2022-10-01,HINO,RK280 STD,10
2022-11-01,HINO,RK280 STD,8
2022-12-01,HINO,RK280 STD,18
2022-01-01,MERCEDES BENZ,OF 917 MT (WB 4250),2
2022-02-01,MERCEDES BENZ,OF 917 MT (WB 4250),4
2022-03-01,MERCEDES BENZ,OF 917 MT (WB 4250),0
2022-04-01,MERCEDES BENZ,OF 917 MT (WB 4250),0
2022-05-01,MERCEDES BENZ,OF 917 MT (WB 4250),0
2022-06-01,MERCEDES BENZ,OF 917 MT (WB 4250),1
2022-07-01,MERCEDES BENZ,OF 917 MT (WB 4250),3
2022-08-01,MERCEDES BENZ,OF 917 MT (WB 4250),3
2022-09-01,MERCEDES BENZ,OF 917 MT (WB 4250),6
2022-10-01,MERCEDES BENZ,OF 917 MT (WB 4250),9
2022-11-01,MERCEDES BENZ,OF 917 MT (WB 4250),4
2022-12-01,MERCEDES BENZ,OF 917 MT (WB 4250),9
2022-01-01,MERCEDES BENZ,OF 917 MT (WB 5300),1
2022-02-01,MERCEDES BENZ,OF 917 MT (WB 5300),1
2022-03-01,MERCEDES BENZ,OF 917 MT (WB 5300),5
2022-04-01,MERCEDES BENZ,OF 917 MT (WB 5300),0
2022-05-01,MERCEDES BENZ,OF 917 MT (WB 5300),2
2022-06-01,MERCEDES BENZ,OF 917 MT (WB 5300),4
2022-07-01,MERCEDES BENZ,OF 917 MT (WB 5300),2
2022-08-01,MERCEDES BENZ,OF 917 MT (WB 5300),2
2022-09-01,MERCEDES BENZ,OF 917 MT (WB 5300),5
2022-10-01,MERCEDES BENZ,OF 917 MT (WB 5300),3
2022-11-01,MERCEDES BENZ,OF 917 MT (WB 5300),6
2022-12-01,MERCEDES BENZ,OF 917 MT (WB 5300),21
2022-01-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-02-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-03-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-04-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-05-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-06-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-07-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-08-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-09-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-10-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],2
2022-11-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-12-01,MERCEDES BENZ,OF 917 (4X2) 5300 M/T [E4],0
2022-01-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-02-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-03-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-04-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-05-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-06-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-07-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-08-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-09-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-10-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-11-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-12-01,MERCEDES BENZ,OF 917 AT (WB 5300),0
2022-01-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-02-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-03-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-04-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-05-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-06-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-07-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-08-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-09-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-10-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-11-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],0
2022-12-01,MERCEDES BENZ,OF 917 (4X2) 4250 M/T [E4],1
2022-01-01,MERCEDES BENZ,OH 1526,0
2022-02-01,MERCEDES BENZ,OH 1526,3
2022-03-01,MERCEDES BENZ,OH 1526,2
2022-04-01,MERCEDES BENZ,OH 1526,6
2022-05-01,MERCEDES BENZ,OH 1526,11
2022-06-01,MERCEDES BENZ,OH 1526,28
2022-07-01,MERCEDES BENZ,OH 1526,62
2022-08-01,MERCEDES BENZ,OH 1526,2
2022-09-01,MERCEDES BENZ,OH 1526,0
2022-10-01,MERCEDES BENZ,OH 1526,10
2022-11-01,MERCEDES BENZ,OH 1526,0
2022-12-01,MERCEDES BENZ,OH 1526,0
2022-01-01,MERCEDES BENZ,OF 1623,0
2022-02-01,MERCEDES BENZ,OF 1623,0
2022-03-01,MERCEDES BENZ,OF 1623,0
2022-04-01,MERCEDES BENZ,OF 1623,0
2022-05-01,MERCEDES BENZ,OF 1623,0
2022-06-01,MERCEDES BENZ,OF 1623,0
2022-07-01,MERCEDES BENZ,OF 1623,7
2022-08-01,MERCEDES BENZ,OF 1623,7
2022-09-01,MERCEDES BENZ,OF 1623,9
2022-10-01,MERCEDES BENZ,OF 1623,29
2022-11-01,MERCEDES BENZ,OF 1623,12
2022-12-01,MERCEDES BENZ,OF 1623,2
2022-01-01,MERCEDES BENZ,OH 1626 L MT,45
2022-02-01,MERCEDES BENZ,OH 1626 L MT,23
2022-03-01,MERCEDES BENZ,OH 1626 L MT,23
2022-04-01,MERCEDES BENZ,OH 1626 L MT,22
2022-05-01,MERCEDES BENZ,OH 1626 L MT,1
2022-06-01,MERCEDES BENZ,OH 1626 L MT,0
2022-07-01,MERCEDES BENZ,OH 1626 L MT,0
2022-08-01,MERCEDES BENZ,OH 1626 L MT,1
2022-09-01,MERCEDES BENZ,OH 1626 L MT,0
2022-10-01,MERCEDES BENZ,OH 1626 L MT,0
2022-11-01,MERCEDES BENZ,OH 1626 L MT,0
2022-12-01,MERCEDES BENZ,OH 1626 L MT,0
2022-01-01,MERCEDES BENZ,OH 1626 L AT,0
2022-02-01,MERCEDES BENZ,OH 1626 L AT,0
2022-03-01,MERCEDES BENZ,OH 1626 L AT,2
2022-04-01,MERCEDES BENZ,OH 1626 L AT,0
2022-05-01,MERCEDES BENZ,OH 1626 L AT,0
2022-06-01,MERCEDES BENZ,OH 1626 L AT,0
2022-07-01,MERCEDES BENZ,OH 1626 L AT,1
2022-08-01,MERCEDES BENZ,OH 1626 L AT,2
2022-09-01,MERCEDES BENZ,OH 1626 L AT,40
2022-10-01,MERCEDES BENZ,OH 1626 L AT,27
2022-11-01,MERCEDES BENZ,OH 1626 L AT,1
2022-12-01,MERCEDES BENZ,OH 1626 L AT,4
2022-01-01,MERCEDES BENZ,O 500 U 1726,0
2022-02-01,MERCEDES BENZ,O 500 U 1726,0
2022-03-01,MERCEDES BENZ,O 500 U 1726,0
2022-04-01,MERCEDES BENZ,O 500 U 1726,0
2022-05-01,MERCEDES BENZ,O 500 U 1726,0
2022-06-01,MERCEDES BENZ,O 500 U 1726,0
2022-07-01,MERCEDES BENZ,O 500 U 1726,0
2022-08-01,MERCEDES BENZ,O 500 U 1726,0
2022-09-01,MERCEDES BENZ,O 500 U 1726,0
2022-10-01,MERCEDES BENZ,O 500 U 1726,0
2022-11-01,MERCEDES BENZ,O 500 U 1726,0
2022-12-01,MERCEDES BENZ,O 500 U 1726,0
2022-01-01,MERCEDES BENZ,O 500 RS 1836,2
2022-02-01,MERCEDES BENZ,O 500 RS 1836,2
2022-03-01,MERCEDES BENZ,O 500 RS 1836,0
2022-04-01,MERCEDES BENZ,O 500 RS 1836,9
2022-05-01,MERCEDES BENZ,O 500 RS 1836,0
2022-06-01,MERCEDES BENZ,O 500 RS 1836,13
2022-07-01,MERCEDES BENZ,O 500 RS 1836,1
2022-08-01,MERCEDES BENZ,O 500 RS 1836,8
2022-09-01,MERCEDES BENZ,O 500 RS 1836,3
2022-10-01,MERCEDES BENZ,O 500 RS 1836,4
2022-11-01,MERCEDES BENZ,O 500 RS 1836,2
2022-12-01,MERCEDES BENZ,O 500 RS 1836,1
2022-01-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-02-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-03-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-04-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-05-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-06-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-07-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-08-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-09-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-10-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-11-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-12-01,MERCEDES BENZ,OC 500 RF 2542 Maxi,0
2022-01-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-02-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-03-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-04-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-05-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-06-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-07-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-08-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-09-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-10-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-11-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-12-01,MERCEDES BENZ,OC 500 RF 2542 DD,0
2022-01-01,DAIHATSU,Gran Max  PU 1.3 STD,768
2022-02-01,DAIHATSU,Gran Max  PU 1.3 STD,1016
2022-03-01,DAIHATSU,Gran Max  PU 1.3 STD,755
2022-04-01,DAIHATSU,Gran Max  PU 1.3 STD,1105
2022-05-01,DAIHATSU,Gran Max  PU 1.3 STD,521
2022-06-01,DAIHATSU,Gran Max  PU 1.3 STD,850
2022-07-01,DAIHATSU,Gran Max  PU 1.3 STD,1149
2022-08-01,DAIHATSU,Gran Max  PU 1.3 STD,480
2022-09-01,DAIHATSU,Gran Max  PU 1.3 STD,1102
2022-10-01,DAIHATSU,Gran Max  PU 1.3 STD,975
2022-11-01,DAIHATSU,Gran Max  PU 1.3 STD,1458
2022-12-01,DAIHATSU,Gran Max  PU 1.3 STD,1320
2022-01-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,92
2022-02-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,52
2022-03-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,84
2022-04-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,62
2022-05-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,43
2022-06-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,79
2022-07-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,112
2022-08-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,27
2022-09-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,47
2022-10-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,61
2022-11-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,92
2022-12-01,DAIHATSU,Gran Max  PU 1.3 3-WAY,80
2022-01-01,DAIHATSU,Gran Max  PU 1.3 Gateless,29
2022-02-01,DAIHATSU,Gran Max  PU 1.3 Gateless,30
2022-03-01,DAIHATSU,Gran Max  PU 1.3 Gateless,44
2022-04-01,DAIHATSU,Gran Max  PU 1.3 Gateless,31
2022-05-01,DAIHATSU,Gran Max  PU 1.3 Gateless,25
2022-06-01,DAIHATSU,Gran Max  PU 1.3 Gateless,7
2022-07-01,DAIHATSU,Gran Max  PU 1.3 Gateless,37
2022-08-01,DAIHATSU,Gran Max  PU 1.3 Gateless,27
2022-09-01,DAIHATSU,Gran Max  PU 1.3 Gateless,11
2022-10-01,DAIHATSU,Gran Max  PU 1.3 Gateless,21
2022-11-01,DAIHATSU,Gran Max  PU 1.3 Gateless,4
2022-12-01,DAIHATSU,Gran Max  PU 1.3 Gateless,0
2022-01-01,DAIHATSU,Gran Max  PU 1.5 STD,2345
2022-02-01,DAIHATSU,Gran Max  PU 1.5 STD,2294
2022-03-01,DAIHATSU,Gran Max  PU 1.5 STD,3408
2022-04-01,DAIHATSU,Gran Max  PU 1.5 STD,2844
2022-05-01,DAIHATSU,Gran Max  PU 1.5 STD,1474
2022-06-01,DAIHATSU,Gran Max  PU 1.5 STD,2388
2022-07-01,DAIHATSU,Gran Max  PU 1.5 STD,2474
2022-08-01,DAIHATSU,Gran Max  PU 1.5 STD,3395
2022-09-01,DAIHATSU,Gran Max  PU 1.5 STD,3437
2022-10-01,DAIHATSU,Gran Max  PU 1.5 STD,3516
2022-11-01,DAIHATSU,Gran Max  PU 1.5 STD,3300
2022-12-01,DAIHATSU,Gran Max  PU 1.5 STD,4312
2022-01-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,77
2022-02-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,50
2022-03-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,89
2022-04-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,53
2022-05-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,43
2022-06-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,68
2022-07-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,80
2022-08-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,45
2022-09-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,34
2022-10-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,43
2022-11-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,71
2022-12-01,DAIHATSU,Gran Max  PU 1.5 3-WAY,63
2022-01-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,51
2022-02-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,51
2022-03-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,68
2022-04-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,20
2022-05-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,10
2022-06-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,0
2022-07-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,10
2022-08-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,0
2022-09-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,0
2022-10-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,0
2022-11-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,0
2022-12-01,DAIHATSU,Gran Max  PU 1.5 Gateless  Box,0
2022-01-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-02-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-03-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-04-01,DAIHATSU,Gran Max  PU 1.5 Gateless,38
2022-05-01,DAIHATSU,Gran Max  PU 1.5 Gateless,37
2022-06-01,DAIHATSU,Gran Max  PU 1.5 Gateless,34
2022-07-01,DAIHATSU,Gran Max  PU 1.5 Gateless,38
2022-08-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-09-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-10-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-11-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-12-01,DAIHATSU,Gran Max  PU 1.5 Gateless,0
2022-01-01,HYUNDAI,H-100 PU,0
2022-02-01,HYUNDAI,H-100 PU,0
2022-03-01,HYUNDAI,H-100 PU,0
2022-04-01,HYUNDAI,H-100 PU,0
2022-05-01,HYUNDAI,H-100 PU,0
2022-06-01,HYUNDAI,H-100 PU,0
2022-07-01,HYUNDAI,H-100 PU,0
2022-08-01,HYUNDAI,H-100 PU,0
2022-09-01,HYUNDAI,H-100 PU,0
2022-10-01,HYUNDAI,H-100 PU,0
2022-11-01,HYUNDAI,H-100 PU,0
2022-12-01,HYUNDAI,H-100 PU,0
2022-01-01,HYUNDAI,H-100 Chs,0
2022-02-01,HYUNDAI,H-100 Chs,1
2022-03-01,HYUNDAI,H-100 Chs,0
2022-04-01,HYUNDAI,H-100 Chs,0
2022-05-01,HYUNDAI,H-100 Chs,0
2022-06-01,HYUNDAI,H-100 Chs,0
2022-07-01,HYUNDAI,H-100 Chs,0
2022-08-01,HYUNDAI,H-100 Chs,0
2022-09-01,HYUNDAI,H-100 Chs,0
2022-10-01,HYUNDAI,H-100 Chs,0
2022-11-01,HYUNDAI,H-100 Chs,0
2022-12-01,HYUNDAI,H-100 Chs,0
2022-01-01,ISUZU,PHR 54 C AB,90
2022-02-01,ISUZU,PHR 54 C AB,103
2022-03-01,ISUZU,PHR 54 C AB,245
2022-04-01,ISUZU,PHR 54 C AB,135
2022-05-01,ISUZU,PHR 54 C AB,114
2022-06-01,ISUZU,PHR 54 C AB,90
2022-07-01,ISUZU,PHR 54 C AB,58
2022-08-01,ISUZU,PHR 54 C AB,37
2022-09-01,ISUZU,PHR 54 C AB,15
2022-10-01,ISUZU,PHR 54 C AB,6
2022-11-01,ISUZU,PHR 54 C AB,43
2022-12-01,ISUZU,PHR 54 C AB,23
2022-01-01,ISUZU,PHR 54 C BB,1151
2022-02-01,ISUZU,PHR 54 C BB,1101
2022-03-01,ISUZU,PHR 54 C BB,1191
2022-04-01,ISUZU,PHR 54 C BB,1143
2022-05-01,ISUZU,PHR 54 C BB,1020
2022-06-01,ISUZU,PHR 54 C BB,940
2022-07-01,ISUZU,PHR 54 C BB,1056
2022-08-01,ISUZU,PHR 54 C BB,1274
2022-09-01,ISUZU,PHR 54 C BB,1193
2022-10-01,ISUZU,PHR 54 C BB,1033
2022-11-01,ISUZU,PHR 54 C BB,1021
2022-12-01,ISUZU,PHR 54 C BB,869
2022-01-01,ISUZU,D-MAX SC,0
2022-02-01,ISUZU,D-MAX SC,5
2022-03-01,ISUZU,D-MAX SC,19
2022-04-01,ISUZU,D-MAX SC,20
2022-05-01,ISUZU,D-MAX SC,17
2022-06-01,ISUZU,D-MAX SC,0
2022-07-01,ISUZU,D-MAX SC,64
2022-08-01,ISUZU,D-MAX SC,0
2022-09-01,ISUZU,D-MAX SC,0
2022-10-01,ISUZU,D-MAX SC,0
2022-11-01,ISUZU,D-MAX SC,0
2022-12-01,ISUZU,D-MAX SC,10
2022-01-01,KIA,K-2700 BIG-UP PU,0
2022-02-01,KIA,K-2700 BIG-UP PU,0
2022-03-01,KIA,K-2700 BIG-UP PU,0
2022-04-01,KIA,K-2700 BIG-UP PU,0
2022-05-01,KIA,K-2700 BIG-UP PU,0
2022-06-01,KIA,K-2700 BIG-UP PU,0
2022-07-01,KIA,K-2700 BIG-UP PU,0
2022-08-01,KIA,K-2700 BIG-UP PU,0
2022-09-01,KIA,K-2700 BIG-UP PU,0
2022-10-01,KIA,K-2700 BIG-UP PU,0
2022-11-01,KIA,K-2700 BIG-UP PU,0
2022-12-01,KIA,K-2700 BIG-UP PU,0
2022-01-01,KIA,K-2700 BIG-UP Chs,1
2022-02-01,KIA,K-2700 BIG-UP Chs,0
2022-03-01,KIA,K-2700 BIG-UP Chs,0
2022-04-01,KIA,K-2700 BIG-UP Chs,0
2022-05-01,KIA,K-2700 BIG-UP Chs,0
2022-06-01,KIA,K-2700 BIG-UP Chs,0
2022-07-01,KIA,K-2700 BIG-UP Chs,0
2022-08-01,KIA,K-2700 BIG-UP Chs,0
2022-09-01,KIA,K-2700 BIG-UP Chs,0
2022-10-01,KIA,K-2700 BIG-UP Chs,0
2022-11-01,KIA,K-2700 BIG-UP Chs,0
2022-12-01,KIA,K-2700 BIG-UP Chs,0
2022-01-01,MITSUBISHI,L300 D P/U FLD,3265
2022-02-01,MITSUBISHI,L300 D P/U FLD,2086
2022-03-01,MITSUBISHI,L300 D P/U FLD,2685
2022-04-01,MITSUBISHI,L300 D P/U FLD,1094
2022-05-01,MITSUBISHI,L300 D P/U FLD,914
2022-06-01,MITSUBISHI,L300 D P/U FLD,3
2022-07-01,MITSUBISHI,L300 D P/U FLD,1
2022-08-01,MITSUBISHI,L300 D P/U FLD,0
2022-09-01,MITSUBISHI,L300 D P/U FLD,0
2022-10-01,MITSUBISHI,L300 D P/U FLD,0
2022-11-01,MITSUBISHI,L300 D P/U FLD,0
2022-12-01,MITSUBISHI,L300 D P/U FLD,0
2022-01-01,MITSUBISHI,L300 D P/U FLD,0
2022-02-01,MITSUBISHI,L300 D P/U FLD,0
2022-03-01,MITSUBISHI,L300 D P/U FLD,0
2022-04-01,MITSUBISHI,L300 D P/U FLD,0
2022-05-01,MITSUBISHI,L300 D P/U FLD,0
2022-06-01,MITSUBISHI,L300 D P/U FLD,0
2022-07-01,MITSUBISHI,L300 D P/U FLD,1133
2022-08-01,MITSUBISHI,L300 D P/U FLD,1870
2022-09-01,MITSUBISHI,L300 D P/U FLD,782
2022-10-01,MITSUBISHI,L300 D P/U FLD,0
2022-11-01,MITSUBISHI,L300 D P/U FLD,1213
2022-12-01,MITSUBISHI,L300 D P/U FLD,3934
2022-01-01,MITSUBISHI,L300 D P/U STD,469
2022-02-01,MITSUBISHI,L300 D P/U STD,438
2022-03-01,MITSUBISHI,L300 D P/U STD,328
2022-04-01,MITSUBISHI,L300 D P/U STD,116
2022-05-01,MITSUBISHI,L300 D P/U STD,174
2022-06-01,MITSUBISHI,L300 D P/U STD,4
2022-07-01,MITSUBISHI,L300 D P/U STD,0
2022-08-01,MITSUBISHI,L300 D P/U STD,0
2022-09-01,MITSUBISHI,L300 D P/U STD,0
2022-10-01,MITSUBISHI,L300 D P/U STD,0
2022-11-01,MITSUBISHI,L300 D P/U STD,0
2022-12-01,MITSUBISHI,L300 D P/U STD,0
2022-01-01,MITSUBISHI,L300 D CC,143
2022-02-01,MITSUBISHI,L300 D CC,107
2022-03-01,MITSUBISHI,L300 D CC,55
2022-04-01,MITSUBISHI,L300 D CC,29
2022-05-01,MITSUBISHI,L300 D CC,23
2022-06-01,MITSUBISHI,L300 D CC,4
2022-07-01,MITSUBISHI,L300 D CC,0
2022-08-01,MITSUBISHI,L300 D CC,0
2022-09-01,MITSUBISHI,L300 D CC,0
2022-10-01,MITSUBISHI,L300 D CC,0
2022-11-01,MITSUBISHI,L300 D CC,0
2022-12-01,MITSUBISHI,L300 D CC,0
2022-01-01,MITSUBISHI,L300 CC,0
2022-02-01,MITSUBISHI,L300 CC,0
2022-03-01,MITSUBISHI,L300 CC,0
2022-04-01,MITSUBISHI,L300 CC,0
2022-05-01,MITSUBISHI,L300 CC,0
2022-06-01,MITSUBISHI,L300 CC,0
2022-07-01,MITSUBISHI,L300 CC,81
2022-08-01,MITSUBISHI,L300 CC,92
2022-09-01,MITSUBISHI,L300 CC,143
2022-10-01,MITSUBISHI,L300 CC,43
2022-11-01,MITSUBISHI,L300 CC,53
2022-12-01,MITSUBISHI,L300 CC,159
2022-01-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,138
2022-02-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,169
2022-03-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,215
2022-04-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,246
2022-05-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,101
2022-06-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,90
2022-07-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,101
2022-08-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,95
2022-09-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,5
2022-10-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,0
2022-11-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,180
2022-12-01,MITSUBISHI,Triton 2.5L SC HDX (4X4) MT,691
2022-01-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,25
2022-02-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,2
2022-03-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,49
2022-04-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,23
2022-05-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,1
2022-06-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,6
2022-07-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,1
2022-08-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,11
2022-09-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,9
2022-10-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,0
2022-11-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,0
2022-12-01,MITSUBISHI,Triton 2.5L SC GLX (4X2) MT,0
2022-01-01,SUZUKI,New  Carry  PU FD,4317
2022-02-01,SUZUKI,New  Carry  PU FD,3608
2022-03-01,SUZUKI,New  Carry  PU FD,3728
